Edad,Atricion,ViajeTrabajo,PagaDiaria,Departamento,DistanciaCasa,NivelEducacion,CampoEducacion,SatisfaccionConEntorno,Genero,SalarioHora,InvolucracionTrabajo,NivelTrabajo,PuestoTrabajo,SatisfaccionTrabajo,EstadoCivil,IngresosMensuales,MonthlyRate,NumCompaniasTrabajadas,TrabajoFueraDeHora,IncrementoPorcentualSalario,PerformanceTrabajo,SatisfaccionRelacion,AniosTotalesTrabajo,EntrenamientoUltimoAnio,BalanceVidaTrabajo,AniosEnCompania,AniosPuestoActual,AniosDesdeUltimoAscenso,AniosJefeActual
38,No,Poco_Frecuente,1380,Manufacturacion,9,2,Diploma Tecnico,3,Femenino,75,3,1,Manufacturador,4,Soltero,2288,6319,1,No,12,3,3,2,3,3,2,2,2,1
34,No,Poco_Frecuente,629,Manufacturacion,27,2,Otro,4,Femenino,95,3,1,Manufacturador,2,Soltero,2311,5711,2,No,15,3,4,9,3,3,3,2,1,2
34,No,Poco_Frecuente,1346,Recursos Humanos,19,2,Medicina,2,Masculino,93,3,1,Recursos Humanos,4,Divorciado,2661,8758,0,No,11,3,3,3,2,3,2,2,1,2
34,No,Poco_Frecuente,1346,Recursos Humanos,19,2,Medicina,2,Masculino,93,3,1,Recursos Humanos,4,Divorciado,2661,8758,0,No,11,3,3,3,2,3,2,2,1,2
34,No,Poco_Frecuente,1346,Recursos Humanos,19,2,Medicina,2,Masculino,93,3,1,Recursos Humanos,4,Divorciado,2661,8758,0,No,11,3,3,3,2,3,2,2,1,2
34,No,Poco_Frecuente,1346,Recursos Humanos,19,2,Medicina,2,Masculino,93,3,1,Recursos Humanos,4,Divorciado,2661,8758,0,No,11,3,3,3,2,3,2,2,1,2
34,No,Poco_Frecuente,1346,Recursos Humanos,19,2,Medicina,2,Masculino,93,3,1,Recursos Humanos,4,Divorciado,2661,8758,0,No,11,3,3,3,2,3,2,2,1,2
34,No,Poco_Frecuente,629,Manufacturacion,27,2,Otro,4,Femenino,95,3,1,Manufacturador,2,Soltero,2311,5711,2,No,15,3,4,9,3,3,3,2,1,2
34,No,Poco_Frecuente,629,Manufacturacion,27,2,Otro,4,Femenino,95,3,1,Manufacturador,2,Soltero,2311,5711,2,No,15,3,4,9,3,3,3,2,1,2
34,No,Poco_Frecuente,629,Manufacturacion,27,2,Otro,4,Femenino,95,3,1,Manufacturador,2,Soltero,2311,5711,2,No,15,3,4,9,3,3,3,2,1,2
34,No,Poco_Frecuente,629,Manufacturacion,27,2,Otro,4,Femenino,95,3,1,Manufacturador,2,Soltero,2311,5711,2,No,15,3,4,9,3,3,3,2,1,2
34,No,Poco_Frecuente,1354,Investigacion & Desarrollo,5,3,Medicina,3,Femenino,45,2,3,Jefe Area,1,Soltero,11631,5615,2,No,12,3,4,14,6,3,11,10,5,8
34,No,Poco_Frecuente,1354,Investigacion & Desarrollo,5,3,Medicina,3,Femenino,45,2,3,Jefe Area,1,Soltero,11631,5615,2,No,12,3,4,14,6,3,11,10,5,8
34,No,Poco_Frecuente,1354,Investigacion & Desarrollo,5,3,Medicina,3,Femenino,45,2,3,Jefe Area,1,Soltero,11631,5615,2,No,12,3,4,14,6,3,11,10,5,8
34,No,Poco_Frecuente,1354,Investigacion & Desarrollo,5,3,Medicina,3,Femenino,45,2,3,Jefe Area,1,Soltero,11631,5615,2,No,12,3,4,14,6,3,11,10,5,8
34,No,Poco_Frecuente,1354,Investigacion & Desarrollo,5,3,Medicina,3,Femenino,45,2,3,Jefe Area,1,Soltero,11631,5615,2,No,12,3,4,14,6,3,11,10,5,8
49,No,Poco_Frecuente,470,Manufacturacion,20,4,Otro,3,Femenino,96,3,2,Manufacturador,1,Casado,6567,5549,1,No,14,3,3,16,2,2,15,11,5,11
30,No,Viaje_Frecuente,1312,Investigacion & Desarrollo,23,3,Ciencias,1,Masculino,96,1,1,Tecnico Informatica,3,Divorciado,2613,22310,1,No,25,4,3,10,2,2,10,7,0,9
30,No,Viaje_Frecuente,1312,Investigacion & Desarrollo,23,3,Ciencias,1,Masculino,96,1,1,Tecnico Informatica,3,Divorciado,2613,22310,1,No,25,4,3,10,2,2,10,7,0,9
30,No,Viaje_Frecuente,1312,Investigacion & Desarrollo,23,3,Ciencias,1,Masculino,96,1,1,Tecnico Informatica,3,Divorciado,2613,22310,1,No,25,4,3,10,2,2,10,7,0,9
30,No,Viaje_Frecuente,1312,Investigacion & Desarrollo,23,3,Ciencias,1,Masculino,96,1,1,Tecnico Informatica,3,Divorciado,2613,22310,1,No,25,4,3,10,2,2,10,7,0,9
30,No,Viaje_Frecuente,1312,Investigacion & Desarrollo,23,3,Ciencias,1,Masculino,96,1,1,Tecnico Informatica,3,Divorciado,2613,22310,1,No,25,4,3,10,2,2,10,7,0,9
27,No,NoFrecuente,1450,Manufacturacion,3,3,Otro,3,Masculino,79,2,1,Manufacturador,3,Divorciado,2566,25326,1,Si,15,3,4,1,2,2,1,1,0,1
27,No,NoFrecuente,1450,Manufacturacion,3,3,Otro,3,Masculino,79,2,1,Manufacturador,3,Divorciado,2566,25326,1,Si,15,3,4,1,2,2,1,1,0,1
27,No,NoFrecuente,1450,Manufacturacion,3,3,Otro,3,Masculino,79,2,1,Manufacturador,3,Divorciado,2566,25326,1,Si,15,3,4,1,2,2,1,1,0,1
27,No,NoFrecuente,1450,Manufacturacion,3,3,Otro,3,Masculino,79,2,1,Manufacturador,3,Divorciado,2566,25326,1,Si,15,3,4,1,2,2,1,1,0,1
27,No,NoFrecuente,1450,Manufacturacion,3,3,Otro,3,Masculino,79,2,1,Manufacturador,3,Divorciado,2566,25326,1,Si,15,3,4,1,2,2,1,1,0,1
22,No,Poco_Frecuente,594,Manufacturacion,2,1,Diploma Tecnico,3,Masculino,100,3,1,Manufacturador,4,Casado,2523,19299,0,No,14,3,3,3,2,3,2,1,2,1
22,No,Poco_Frecuente,594,Manufacturacion,2,1,Diploma Tecnico,3,Masculino,100,3,1,Manufacturador,4,Casado,2523,19299,0,No,14,3,3,3,2,3,2,1,2,1
22,No,Poco_Frecuente,594,Manufacturacion,2,1,Diploma Tecnico,3,Masculino,100,3,1,Manufacturador,4,Casado,2523,19299,0,No,14,3,3,3,2,3,2,1,2,1
22,No,Poco_Frecuente,594,Manufacturacion,2,1,Diploma Tecnico,3,Masculino,100,3,1,Manufacturador,4,Casado,2523,19299,0,No,14,3,3,3,2,3,2,1,2,1
22,No,Poco_Frecuente,594,Manufacturacion,2,1,Diploma Tecnico,3,Masculino,100,3,1,Manufacturador,4,Casado,2523,19299,0,No,14,3,3,3,2,3,2,1,2,1
31,No,Poco_Frecuente,1082,Investigacion & Desarrollo,1,4,Medicina,3,Masculino,87,3,1,Tecnico Informatica,2,Soltero,2501,18775,1,No,17,3,2,1,4,3,1,1,1,0
31,No,Poco_Frecuente,1082,Investigacion & Desarrollo,1,4,Medicina,3,Masculino,87,3,1,Tecnico Informatica,2,Soltero,2501,18775,1,No,17,3,2,1,4,3,1,1,1,0
31,No,Poco_Frecuente,1082,Investigacion & Desarrollo,1,4,Medicina,3,Masculino,87,3,1,Tecnico Informatica,2,Soltero,2501,18775,1,No,17,3,2,1,4,3,1,1,1,0
31,No,Poco_Frecuente,1082,Investigacion & Desarrollo,1,4,Medicina,3,Masculino,87,3,1,Tecnico Informatica,2,Soltero,2501,18775,1,No,17,3,2,1,4,3,1,1,1,0
31,No,Poco_Frecuente,1082,Investigacion & Desarrollo,1,4,Medicina,3,Masculino,87,3,1,Tecnico Informatica,2,Soltero,2501,18775,1,No,17,3,2,1,4,3,1,1,1,0
33,No,Poco_Frecuente,134,Manufacturacion,2,3,Otro,3,Masculino,90,3,1,Manufacturador,4,Soltero,2500,10515,0,No,14,3,1,4,2,4,3,1,0,2
33,No,Poco_Frecuente,134,Manufacturacion,2,3,Otro,3,Masculino,90,3,1,Manufacturador,4,Soltero,2500,10515,0,No,14,3,1,4,2,4,3,1,0,2
33,No,Poco_Frecuente,134,Manufacturacion,2,3,Otro,3,Masculino,90,3,1,Manufacturador,4,Soltero,2500,10515,0,No,14,3,1,4,2,4,3,1,0,2
33,No,Poco_Frecuente,134,Manufacturacion,2,3,Otro,3,Masculino,90,3,1,Manufacturador,4,Soltero,2500,10515,0,No,14,3,1,4,2,4,3,1,0,2
33,No,Poco_Frecuente,134,Manufacturacion,2,3,Otro,3,Masculino,90,3,1,Manufacturador,4,Soltero,2500,10515,0,No,14,3,1,4,2,4,3,1,0,2
33,No,Poco_Frecuente,924,Recursos Humanos,2,3,Medicina,3,Masculino,78,3,1,Marketing,4,Soltero,2496,6670,4,No,11,3,4,7,3,3,1,1,0,0
33,No,Poco_Frecuente,924,Recursos Humanos,2,3,Medicina,3,Masculino,78,3,1,Marketing,4,Soltero,2496,6670,4,No,11,3,4,7,3,3,1,1,0,0
33,No,Poco_Frecuente,924,Recursos Humanos,2,3,Medicina,3,Masculino,78,3,1,Marketing,4,Soltero,2496,6670,4,No,11,3,4,7,3,3,1,1,0,0
33,No,Poco_Frecuente,924,Recursos Humanos,2,3,Medicina,3,Masculino,78,3,1,Marketing,4,Soltero,2496,6670,4,No,11,3,4,7,3,3,1,1,0,0
33,No,Poco_Frecuente,924,Recursos Humanos,2,3,Medicina,3,Masculino,78,3,1,Marketing,4,Soltero,2496,6670,4,No,11,3,4,7,3,3,1,1,0,0
41,No,Poco_Frecuente,465,Manufacturacion,14,3,Otro,1,Masculino,56,3,1,Manufacturador,3,Divorciado,2451,4609,4,No,12,3,1,13,2,3,9,8,1,8
41,No,Poco_Frecuente,465,Manufacturacion,14,3,Otro,1,Masculino,56,3,1,Manufacturador,3,Divorciado,2451,4609,4,No,12,3,1,13,2,3,9,8,1,8
41,No,Poco_Frecuente,465,Manufacturacion,14,3,Otro,1,Masculino,56,3,1,Manufacturador,3,Divorciado,2451,4609,4,No,12,3,1,13,2,3,9,8,1,8
41,No,Poco_Frecuente,465,Manufacturacion,14,3,Otro,1,Masculino,56,3,1,Manufacturador,3,Divorciado,2451,4609,4,No,12,3,1,13,2,3,9,8,1,8
41,No,Poco_Frecuente,465,Manufacturacion,14,3,Otro,1,Masculino,56,3,1,Manufacturador,3,Divorciado,2451,4609,4,No,12,3,1,13,2,3,9,8,1,8
35,No,Poco_Frecuente,809,Recursos Humanos,16,3,Medicina,1,Masculino,84,4,1,Recursos Humanos,2,Casado,2426,16479,0,No,13,3,3,6,5,3,5,4,0,3
35,No,Poco_Frecuente,809,Recursos Humanos,16,3,Medicina,1,Masculino,84,4,1,Recursos Humanos,2,Casado,2426,16479,0,No,13,3,3,6,5,3,5,4,0,3
35,No,Poco_Frecuente,809,Recursos Humanos,16,3,Medicina,1,Masculino,84,4,1,Recursos Humanos,2,Casado,2426,16479,0,No,13,3,3,6,5,3,5,4,0,3
35,No,Poco_Frecuente,809,Recursos Humanos,16,3,Medicina,1,Masculino,84,4,1,Recursos Humanos,2,Casado,2426,16479,0,No,13,3,3,6,5,3,5,4,0,3
35,No,Poco_Frecuente,809,Recursos Humanos,16,3,Medicina,1,Masculino,84,4,1,Recursos Humanos,2,Casado,2426,16479,0,No,13,3,3,6,5,3,5,4,0,3
49,No,Poco_Frecuente,470,Manufacturacion,20,4,Otro,3,Femenino,96,3,2,Manufacturador,1,Casado,6567,5549,1,No,14,3,3,16,2,2,15,11,5,11
49,No,Poco_Frecuente,470,Manufacturacion,20,4,Otro,3,Femenino,96,3,2,Manufacturador,1,Casado,6567,5549,1,No,14,3,3,16,2,2,15,11,5,11
49,No,Poco_Frecuente,470,Manufacturacion,20,4,Otro,3,Femenino,96,3,2,Manufacturador,1,Casado,6567,5549,1,No,14,3,3,16,2,2,15,11,5,11
49,No,Poco_Frecuente,470,Manufacturacion,20,4,Otro,3,Femenino,96,3,2,Manufacturador,1,Casado,6567,5549,1,No,14,3,3,16,2,2,15,11,5,11
38,No,Viaje_Frecuente,653,Manufacturacion,29,5,Diploma Tecnico,4,Femenino,50,3,2,Manufacturador,4,Soltero,2406,5456,1,No,11,3,4,10,2,3,10,3,9,9
38,No,Viaje_Frecuente,653,Manufacturacion,29,5,Diploma Tecnico,4,Femenino,50,3,2,Manufacturador,4,Soltero,2406,5456,1,No,11,3,4,10,2,3,10,3,9,9
38,No,Viaje_Frecuente,653,Manufacturacion,29,5,Diploma Tecnico,4,Femenino,50,3,2,Manufacturador,4,Soltero,2406,5456,1,No,11,3,4,10,2,3,10,3,9,9
38,No,Viaje_Frecuente,653,Manufacturacion,29,5,Diploma Tecnico,4,Femenino,50,3,2,Manufacturador,4,Soltero,2406,5456,1,No,11,3,4,10,2,3,10,3,9,9
38,No,Viaje_Frecuente,653,Manufacturacion,29,5,Diploma Tecnico,4,Femenino,50,3,2,Manufacturador,4,Soltero,2406,5456,1,No,11,3,4,10,2,3,10,3,9,9
43,No,NoFrecuente,1344,Manufacturacion,7,3,Otro,4,Femenino,37,4,1,Manufacturador,4,Divorciado,2089,5228,4,No,14,3,4,7,3,4,5,4,2,2
45,No,Poco_Frecuente,194,Manufacturacion,9,3,Diploma Tecnico,2,Masculino,60,3,2,Manufacturador,2,Divorciado,2348,10901,8,No,18,3,3,20,2,1,17,9,0,15
45,No,Poco_Frecuente,194,Manufacturacion,9,3,Diploma Tecnico,2,Masculino,60,3,2,Manufacturador,2,Divorciado,2348,10901,8,No,18,3,3,20,2,1,17,9,0,15
45,No,Poco_Frecuente,194,Manufacturacion,9,3,Diploma Tecnico,2,Masculino,60,3,2,Manufacturador,2,Divorciado,2348,10901,8,No,18,3,3,20,2,1,17,9,0,15
45,No,Poco_Frecuente,194,Manufacturacion,9,3,Diploma Tecnico,2,Masculino,60,3,2,Manufacturador,2,Divorciado,2348,10901,8,No,18,3,3,20,2,1,17,9,0,15
45,No,Poco_Frecuente,194,Manufacturacion,9,3,Diploma Tecnico,2,Masculino,60,3,2,Manufacturador,2,Divorciado,2348,10901,8,No,18,3,3,20,2,1,17,9,0,15
43,No,NoFrecuente,1344,Manufacturacion,7,3,Otro,4,Femenino,37,4,1,Manufacturador,4,Divorciado,2089,5228,4,No,14,3,4,7,3,4,5,4,2,2
43,No,NoFrecuente,1344,Manufacturacion,7,3,Otro,4,Femenino,37,4,1,Manufacturador,4,Divorciado,2089,5228,4,No,14,3,4,7,3,4,5,4,2,2
43,No,NoFrecuente,1344,Manufacturacion,7,3,Otro,4,Femenino,37,4,1,Manufacturador,4,Divorciado,2089,5228,4,No,14,3,4,7,3,4,5,4,2,2
32,Si,Viaje_Frecuente,1125,Investigacion & Desarrollo,16,1,Ciencias,2,Femenino,72,1,1,Investigador,1,Soltero,3919,4681,1,Si,22,4,2,10,5,3,10,2,6,7
32,Si,Viaje_Frecuente,1125,Investigacion & Desarrollo,16,1,Ciencias,2,Femenino,72,1,1,Investigador,1,Soltero,3919,4681,1,Si,22,4,2,10,5,3,10,2,6,7
32,Si,Viaje_Frecuente,1125,Investigacion & Desarrollo,16,1,Ciencias,2,Femenino,72,1,1,Investigador,1,Soltero,3919,4681,1,Si,22,4,2,10,5,3,10,2,6,7
32,Si,Viaje_Frecuente,1125,Investigacion & Desarrollo,16,1,Ciencias,2,Femenino,72,1,1,Investigador,1,Soltero,3919,4681,1,Si,22,4,2,10,5,3,10,2,6,7
32,Si,Viaje_Frecuente,1125,Investigacion & Desarrollo,16,1,Ciencias,2,Femenino,72,1,1,Investigador,1,Soltero,3919,4681,1,Si,22,4,2,10,5,3,10,2,6,7
33,No,Poco_Frecuente,931,Manufacturacion,14,3,Otro,4,Femenino,72,3,1,Manufacturador,2,Casado,2756,4673,1,No,13,3,4,8,5,3,8,7,1,6
33,No,Poco_Frecuente,931,Manufacturacion,14,3,Otro,4,Femenino,72,3,1,Manufacturador,2,Casado,2756,4673,1,No,13,3,4,8,5,3,8,7,1,6
22,No,Poco_Frecuente,1256,Manufacturacion,19,1,Otro,3,Masculino,80,3,1,Manufacturador,4,Casado,2323,11992,1,No,24,4,1,2,6,3,2,2,2,2
22,No,Poco_Frecuente,1256,Manufacturacion,19,1,Otro,3,Masculino,80,3,1,Manufacturador,4,Casado,2323,11992,1,No,24,4,1,2,6,3,2,2,2,2
22,No,Poco_Frecuente,1256,Manufacturacion,19,1,Otro,3,Masculino,80,3,1,Manufacturador,4,Casado,2323,11992,1,No,24,4,1,2,6,3,2,2,2,2
22,No,Poco_Frecuente,1256,Manufacturacion,19,1,Otro,3,Masculino,80,3,1,Manufacturador,4,Casado,2323,11992,1,No,24,4,1,2,6,3,2,2,2,2
22,No,Poco_Frecuente,1256,Manufacturacion,19,1,Otro,3,Masculino,80,3,1,Manufacturador,4,Casado,2323,11992,1,No,24,4,1,2,6,3,2,2,2,2
23,No,Poco_Frecuente,541,Ventas,2,1,Diploma Tecnico,3,Masculino,62,3,1,Representante Ventas,1,Divorciado,2322,9518,3,No,13,3,3,3,3,3,0,0,0,0
23,No,Poco_Frecuente,541,Ventas,2,1,Diploma Tecnico,3,Masculino,62,3,1,Representante Ventas,1,Divorciado,2322,9518,3,No,13,3,3,3,3,3,0,0,0,0
23,No,Poco_Frecuente,541,Ventas,2,1,Diploma Tecnico,3,Masculino,62,3,1,Representante Ventas,1,Divorciado,2322,9518,3,No,13,3,3,3,3,3,0,0,0,0
23,No,Poco_Frecuente,541,Ventas,2,1,Diploma Tecnico,3,Masculino,62,3,1,Representante Ventas,1,Divorciado,2322,9518,3,No,13,3,3,3,3,3,0,0,0,0
23,No,Poco_Frecuente,541,Ventas,2,1,Diploma Tecnico,3,Masculino,62,3,1,Representante Ventas,1,Divorciado,2322,9518,3,No,13,3,3,3,3,3,0,0,0,0
33,No,Poco_Frecuente,931,Manufacturacion,14,3,Otro,4,Femenino,72,3,1,Manufacturador,2,Casado,2756,4673,1,No,13,3,4,8,5,3,8,7,1,6
33,No,Poco_Frecuente,931,Manufacturacion,14,3,Otro,4,Femenino,72,3,1,Manufacturador,2,Casado,2756,4673,1,No,13,3,4,8,5,3,8,7,1,6
33,No,Poco_Frecuente,931,Manufacturacion,14,3,Otro,4,Femenino,72,3,1,Manufacturador,2,Casado,2756,4673,1,No,13,3,4,8,5,3,8,7,1,6
56,Si,Poco_Frecuente,441,Investigacion & Desarrollo,14,4,Ciencias,2,Femenino,72,3,1,Tecnico Informatica,2,Casado,4963,4510,9,Si,18,3,1,7,2,3,5,4,4,3
56,Si,Poco_Frecuente,441,Investigacion & Desarrollo,14,4,Ciencias,2,Femenino,72,3,1,Tecnico Informatica,2,Casado,4963,4510,9,Si,18,3,1,7,2,3,5,4,4,3
53,No,Poco_Frecuente,1436,Ventas,6,2,Marketing,2,Masculino,34,3,2,Representante Ventas,3,Casado,2306,16047,2,Si,20,4,4,13,3,1,7,7,4,5
53,No,Poco_Frecuente,1436,Ventas,6,2,Marketing,2,Masculino,34,3,2,Representante Ventas,3,Casado,2306,16047,2,Si,20,4,4,13,3,1,7,7,4,5
53,No,Poco_Frecuente,1436,Ventas,6,2,Marketing,2,Masculino,34,3,2,Representante Ventas,3,Casado,2306,16047,2,Si,20,4,4,13,3,1,7,7,4,5
53,No,Poco_Frecuente,1436,Ventas,6,2,Marketing,2,Masculino,34,3,2,Representante Ventas,3,Casado,2306,16047,2,Si,20,4,4,13,3,1,7,7,4,5
53,No,Poco_Frecuente,1436,Ventas,6,2,Marketing,2,Masculino,34,3,2,Representante Ventas,3,Casado,2306,16047,2,Si,20,4,4,13,3,1,7,7,4,5
24,Si,Poco_Frecuente,813,Investigacion & Desarrollo,1,3,Medicina,2,Masculino,61,3,1,Investigador,4,Casado,2293,3020,2,Si,16,3,1,6,2,2,2,0,2,0
26,Si,Poco_Frecuente,1357,Recursos Humanos,25,3,Ciencias,1,Masculino,48,1,1,Marketing,3,Soltero,2293,10558,1,No,12,3,3,1,2,2,1,0,0,1
24,Si,Poco_Frecuente,813,Investigacion & Desarrollo,1,3,Medicina,2,Masculino,61,3,1,Investigador,4,Casado,2293,3020,2,Si,16,3,1,6,2,2,2,0,2,0
26,Si,Poco_Frecuente,1357,Recursos Humanos,25,3,Ciencias,1,Masculino,48,1,1,Marketing,3,Soltero,2293,10558,1,No,12,3,3,1,2,2,1,0,0,1
24,Si,Poco_Frecuente,813,Investigacion & Desarrollo,1,3,Medicina,2,Masculino,61,3,1,Investigador,4,Casado,2293,3020,2,Si,16,3,1,6,2,2,2,0,2,0
26,Si,Poco_Frecuente,1357,Recursos Humanos,25,3,Ciencias,1,Masculino,48,1,1,Marketing,3,Soltero,2293,10558,1,No,12,3,3,1,2,2,1,0,0,1
24,Si,Poco_Frecuente,813,Investigacion & Desarrollo,1,3,Medicina,2,Masculino,61,3,1,Investigador,4,Casado,2293,3020,2,Si,16,3,1,6,2,2,2,0,2,0
26,Si,Poco_Frecuente,1357,Recursos Humanos,25,3,Ciencias,1,Masculino,48,1,1,Marketing,3,Soltero,2293,10558,1,No,12,3,3,1,2,2,1,0,0,1
24,Si,Poco_Frecuente,813,Investigacion & Desarrollo,1,3,Medicina,2,Masculino,61,3,1,Investigador,4,Casado,2293,3020,2,Si,16,3,1,6,2,2,2,0,2,0
26,Si,Poco_Frecuente,1357,Recursos Humanos,25,3,Ciencias,1,Masculino,48,1,1,Marketing,3,Soltero,2293,10558,1,No,12,3,3,1,2,2,1,0,0,1
56,Si,Poco_Frecuente,441,Investigacion & Desarrollo,14,4,Ciencias,2,Femenino,72,3,1,Tecnico Informatica,2,Casado,4963,4510,9,Si,18,3,1,7,2,3,5,4,4,3
56,Si,Poco_Frecuente,441,Investigacion & Desarrollo,14,4,Ciencias,2,Femenino,72,3,1,Tecnico Informatica,2,Casado,4963,4510,9,Si,18,3,1,7,2,3,5,4,4,3
56,Si,Poco_Frecuente,441,Investigacion & Desarrollo,14,4,Ciencias,2,Femenino,72,3,1,Tecnico Informatica,2,Casado,4963,4510,9,Si,18,3,1,7,2,3,5,4,4,3
44,No,Poco_Frecuente,1488,Ventas,1,5,Marketing,2,Femenino,75,3,2,Ejecutivo Ventas,1,Divorciado,5454,4009,5,Si,21,4,3,9,2,2,4,3,1,3
44,No,Poco_Frecuente,1488,Ventas,1,5,Marketing,2,Femenino,75,3,2,Ejecutivo Ventas,1,Divorciado,5454,4009,5,Si,21,4,3,9,2,2,4,3,1,3
44,No,Poco_Frecuente,1488,Ventas,1,5,Marketing,2,Femenino,75,3,2,Ejecutivo Ventas,1,Divorciado,5454,4009,5,Si,21,4,3,9,2,2,4,3,1,3
44,No,Poco_Frecuente,1488,Ventas,1,5,Marketing,2,Femenino,75,3,2,Ejecutivo Ventas,1,Divorciado,5454,4009,5,Si,21,4,3,9,2,2,4,3,1,3
44,No,Poco_Frecuente,1488,Ventas,1,5,Marketing,2,Femenino,75,3,2,Ejecutivo Ventas,1,Divorciado,5454,4009,5,Si,21,4,3,9,2,2,4,3,1,3
58,Si,Poco_Frecuente,147,Manufacturacion,23,4,Medicina,4,Femenino,94,3,3,Representante Sanitario,4,Casado,10312,3465,1,No,12,3,4,40,3,2,40,10,15,6
58,Si,Poco_Frecuente,147,Manufacturacion,23,4,Medicina,4,Femenino,94,3,3,Representante Sanitario,4,Casado,10312,3465,1,No,12,3,4,40,3,2,40,10,15,6
35,No,Poco_Frecuente,1229,Recursos Humanos,8,1,Ciencias,4,Masculino,36,4,1,Marketing,4,Casado,2269,4892,1,No,19,3,4,1,2,3,1,0,0,1
35,No,Poco_Frecuente,1229,Recursos Humanos,8,1,Ciencias,4,Masculino,36,4,1,Marketing,4,Casado,2269,4892,1,No,19,3,4,1,2,3,1,0,0,1
35,No,Poco_Frecuente,1229,Recursos Humanos,8,1,Ciencias,4,Masculino,36,4,1,Marketing,4,Casado,2269,4892,1,No,19,3,4,1,2,3,1,0,0,1
35,No,Poco_Frecuente,1229,Recursos Humanos,8,1,Ciencias,4,Masculino,36,4,1,Marketing,4,Casado,2269,4892,1,No,19,3,4,1,2,3,1,0,0,1
35,No,Poco_Frecuente,1229,Recursos Humanos,8,1,Ciencias,4,Masculino,36,4,1,Marketing,4,Casado,2269,4892,1,No,19,3,4,1,2,3,1,0,0,1
34,No,Viaje_Frecuente,1069,Manufacturacion,2,1,Otro,4,Masculino,45,2,2,Manufacturador,3,Casado,2238,14074,1,No,17,3,3,10,2,2,10,9,1,9
34,No,Viaje_Frecuente,1069,Manufacturacion,2,1,Otro,4,Masculino,45,2,2,Manufacturador,3,Casado,2238,14074,1,No,17,3,3,10,2,2,10,9,1,9
34,No,Viaje_Frecuente,1069,Manufacturacion,2,1,Otro,4,Masculino,45,2,2,Manufacturador,3,Casado,2238,14074,1,No,17,3,3,10,2,2,10,9,1,9
34,No,Viaje_Frecuente,1069,Manufacturacion,2,1,Otro,4,Masculino,45,2,2,Manufacturador,3,Casado,2238,14074,1,No,17,3,3,10,2,2,10,9,1,9
34,No,Viaje_Frecuente,1069,Manufacturacion,2,1,Otro,4,Masculino,45,2,2,Manufacturador,3,Casado,2238,14074,1,No,17,3,3,10,2,2,10,9,1,9
37,No,Poco_Frecuente,397,Manufacturacion,7,4,Otro,1,Masculino,30,3,3,Manufacturador,3,Soltero,2238,25258,4,No,13,3,1,16,3,4,5,2,0,2
37,No,Poco_Frecuente,397,Manufacturacion,7,4,Otro,1,Masculino,30,3,3,Manufacturador,3,Soltero,2238,25258,4,No,13,3,1,16,3,4,5,2,0,2
37,No,Poco_Frecuente,397,Manufacturacion,7,4,Otro,1,Masculino,30,3,3,Manufacturador,3,Soltero,2238,25258,4,No,13,3,1,16,3,4,5,2,0,2
37,No,Poco_Frecuente,397,Manufacturacion,7,4,Otro,1,Masculino,30,3,3,Manufacturador,3,Soltero,2238,25258,4,No,13,3,1,16,3,4,5,2,0,2
37,No,Poco_Frecuente,397,Manufacturacion,7,4,Otro,1,Masculino,30,3,3,Manufacturador,3,Soltero,2238,25258,4,No,13,3,1,16,3,4,5,2,0,2
58,Si,Poco_Frecuente,147,Manufacturacion,23,4,Medicina,4,Femenino,94,3,3,Representante Sanitario,4,Casado,10312,3465,1,No,12,3,4,40,3,2,40,10,15,6
58,Si,Poco_Frecuente,147,Manufacturacion,23,4,Medicina,4,Femenino,94,3,3,Representante Sanitario,4,Casado,10312,3465,1,No,12,3,4,40,3,2,40,10,15,6
58,Si,Poco_Frecuente,147,Manufacturacion,23,4,Medicina,4,Femenino,94,3,3,Representante Sanitario,4,Casado,10312,3465,1,No,12,3,4,40,3,2,40,10,15,6
33,No,Viaje_Frecuente,1141,Ventas,1,3,Ciencias,3,Femenino,42,4,2,Ejecutivo Ventas,1,Casado,5376,3193,2,No,19,3,1,10,3,3,5,3,1,3
33,No,Viaje_Frecuente,1141,Ventas,1,3,Ciencias,3,Femenino,42,4,2,Ejecutivo Ventas,1,Casado,5376,3193,2,No,19,3,1,10,3,3,5,3,1,3
33,No,Viaje_Frecuente,1141,Ventas,1,3,Ciencias,3,Femenino,42,4,2,Ejecutivo Ventas,1,Casado,5376,3193,2,No,19,3,1,10,3,3,5,3,1,3
33,No,Viaje_Frecuente,1141,Ventas,1,3,Ciencias,3,Femenino,42,4,2,Ejecutivo Ventas,1,Casado,5376,3193,2,No,19,3,1,10,3,3,5,3,1,3
33,No,Viaje_Frecuente,1141,Ventas,1,3,Ciencias,3,Femenino,42,4,2,Ejecutivo Ventas,1,Casado,5376,3193,2,No,19,3,1,10,3,3,5,3,1,3
46,No,Viaje_Frecuente,638,Manufacturacion,1,3,Medicina,3,Femenino,40,2,3,Representante Sanitario,1,Casado,10673,3142,2,Si,13,3,3,21,5,2,10,9,9,5
46,No,Viaje_Frecuente,638,Manufacturacion,1,3,Medicina,3,Femenino,40,2,3,Representante Sanitario,1,Casado,10673,3142,2,Si,13,3,3,21,5,2,10,9,9,5
